moves,outcome,is_white
d4 g6 c4 Bg7 Nc3 e6 e4 Ne7 Nge2 O-O f3 d5 cxd5 exd5 e5 c5 f4 Nbc6 Be3 Nf5 Bf2 cxd4 Nxd4 Nfxd4 Bxd4 Nxd4 Qxd4 f6 O-O-O fxe5 fxe5 Qg5+ Kb1 Qxe5 Qxd5+ Qxd5 Nxd5 Bf5+ Bd3 Bxd3+ Rxd3 Rf2 Rb3 b6 g3 Rd8 Nc3 Rdd2 h4 Bxc3 bxc3 Rf3 c4 Rxb3+ axb3 Rd3 Kc2 Rxg3 Ra1 a5 Rd1 Rg4 Rd8+ Kg7 Rb8 Rxh4 Rxb6 Rf4 c5 Rf5 Ra6 Rxc5+ Kd3 Rf5 Kc4 Rf7 Rxa5 g5 b4 Kg6 b5 g4 b6 g3 Ra3 Rb7 Rxg3+ Kf5 Kc5 h5 Kc6 Rxb6+ Kxb6 h4 Rg8 h3 Kc5 h2 Rh8 h1=Q Rxh1,-1,False
e4 e6 Nc3 d5 exd5 exd5 d4 Nf6 Bd3 Be7 Nge2 O-O O-O c5 dxc5 Bxc5 Bg5 Be6 Nf4 Nc6 Ncxd5 Bxd5 Nxd5 Qxd5 Bxf6 Qe6 Bc3 Rfe8 Qh5 Bd4 Qxh7+ Kf8 Rae1 Qh6 Qxh6 gxh6 Bxd4 Nxd4 f3 Rad8 Kf2 Ne6 Re4 Nc5 Rxe8+ Rxe8 Re1 Rd8 Bf5 b5 g4 b4 b3 a5 Re5 Nb7 Rb5 Nd6 Rxa5 h5 Rd5 hxg4 fxg4 Ke7 Ke3 Ra8 Rd4 Rxa2 Rxb4 Ra5 Bd3 Re5+ Kd2 Ra5 Rf4 Ra7 Rf2 Ne8 Re2+ Kf8 Kc3 Nc7 Kb2 Nd5 Bc4 Nb4 Rf2 Nc6 Rxf7+ Rxf7 Bxf7 Kxf7 Kc3 Ne5 Kd4 Nxg4 b4 Nxh2 b5 Nf3+ Kd5 Ke7 Kc6 Kd8 b6 Kc8 Kd5 Kb8 c4 Ng5 c5 Nf7 c6 Nh6 Ke6 Ng4 c7+ Kc8 Kd6 Nf6 Ke5 Nd7+ Kd6 Nxb6 Kc6 Na4 Kd6 Nc3 Kc5 Ne2 Kc4 Nf4 Kd4 Ng6 Kd5 Ne7+,-1,True
d4 Nf6 c4 g6 Nc3 d6 e4 Bg7 Nge2 O-O f3 Nbd7 Bg5 e5 d5 h6 Be3 Kh7 Qd2 Ng8 g4 Nc5 h4 c6 O-O-O cxd5 cxd5 Bd7 Ng3 Rc8 Kb1 a6 Be2 b5 Rdg1 b4 Nd1 b3 a3 Na4 Bd3 Rc7 h5 g5 Nf5 Qb8 Nf2 Rfc8 Nh3 Rc2 Bxg5 Rxd2 Bxd2 Rc2 Bc1 Bxf5 exf5 e4 Bxe4 Bxb2 f6+ Kh8 g5 Nc3#,1,False
b3 d5 Bb2 c5 e3 Nc6 Nf3 Nf6 Bb5 Qb6 Bxc6+ Qxc6 d3 g6 Nbd2 Bg7 Ne5 Qc7 Ndf3 Ng4 d4 O-O h3 Nxe5 Nxe5 b6 O-O Ba6 Re1 Rac8 Rc1 Rfd8 Qf3 f6 Nd3 e5 dxe5 fxe5 Qg3 e4 Qxc7 Rxc7 Bxg7 exd3 Be5 Rcd7 cxd3 Bxd3 Red1 Ba6 b4 cxb4 Bf6 Rf8 Bb2 Bc4 Rxc4,1,True
e4 c5 Qh5 Nf6 Qh4 g5 Qxg5 Nxe4 Qe5 Nf6 Qxc5 Nc6 Nf3 e5 Qe3 e4 Nc3 d5 d4 h5 Bb5 Bh6 Qe2 Bxc1 Rxc1 O-O Ne5 Nxd4 Qd2 Ne6 Rd1 d4 Ne2 Qd5 Nc4 Qxb5 b3 Qd5 O-O Kh7 Nf4 Qf5 Nxe6 Bxe6 Nd6 Qg6 Qxd4 Rg8 g3 Bg4 Rfe1 Bf3 Rd3 exd3,-1,True
d4 g6 Nc3 Bg7 e4 d6 Nf3 Nf6 Bh6 Bxh6 e5 Bg7 exf6 Bxf6 Be2 Bg7 O-O O-O h3 c5 dxc5 dxc5 Qc1 Nc6 Rd1 Nd4 Nxd4 cxd4 Nb5 Bf5 Nxd4 Bxd4 c3 Bxf2+ Kxf2 Qb6+ Qe3 Qxb2 a4 Qb6 Rd4 e5 Rb4 Qxe3+ Kxe3 b6 a5 Rab8 axb6 axb6 Ra7 Rbc8 Kd2 Rfd8+ Ke1 Rxc3 Rxb6 Rc1+ Kf2 Rc2 Rb3 Rdd2 Re3 Bd3 Rxd3 Rxd3 Re7 Rdd2 Rxe5 Kg7 Re3 Rxe2+ Kf3 Rxe3+ Kxe3 Rxg2 Kf3 Rh2 Kg3 Rxh3+ Kxh3 f5 Kg3,0,False
d4 d6 c4 g6 Nc3 Bg7 e4 Nd7 Nge2 c5 d5 Ne5 Ng3 h5 Be2 h4 Nf1 h3 g4 Qa5 Bd2 a6 f4 Nd7 Ng3 b5 Nxb5 axb5 Bxa5 Rxa5 cxb5 Bxb2 Rb1 Bc3+ Kf1 g5 b6 gxf4 b7 Bxb7 Rxb7 fxg3 Qb3 g2+ Kf2 Bd4+ Kg3 Be5+ Kf2 Bd4+ Kg3 Be5+ Kf2 Bd4+,0,False
f4 e5 Nf3 e4 Nd4 d5 Nb3 c5 d4 exd3 cxd3 Nf6 Nc3 Bd6 e4 O-O e5 d4 exf6 dxc3 fxg7 Re8+ Be2 cxb2 Bxb2 Bxf4 O-O Qh4 g3 Bxg3 hxg3 Qxg3+ Kh1 Re6 Bh5 Rh6 Qf3 Qg4 Qxf7#,1,True
Nh3 d5 g3 Nf6 Bg2 g6 O-O Bg7 f4 O-O Nf2 Nc6 d3 e5 e4 dxe4 dxe4 Qxd1 Rxd1 Re8 Nc3 Be6 Be3 Rad8 Rxd8 Rxd8 Rd1 Rxd1+ Ncxd1 Ng4 Nxg4 Bxg4 Nc3 Be6 Kf2 Nd4 Bxd4 exd4 Nd5 c6 Nb4 a5 Nd3 Bxa2 b3 Bb1 Ne1 d3 cxd3 Ba2 e5 Bxb3 Ke3 a4 Kd4 a3 Kc3 a2 Kb2 Bf8 Nf3 Bb4 Kxb3 a1=Q,1,False
Nh3 Nf6 g3 g6 Bg2 Bg7 f4 O-O Nf2 d6 O-O e5 d3 Nc6 Nc3 exf4 gxf4 d5 e4 dxe4 Ncxe4 Nxe4 dxe4 Qe7 c3 Rd8 Qe2 a5 Be3 b6 Rad1 Ba6 Nd3 Qe6 b3 a4 Qc2 axb3 axb3 Na5 c4 Nc6 f5 Qe7 Nf4 Nd4 Qb1 Bb7 Nd5 Bxd5 cxd5 Nxf5 Bf4 Nd6 Rfe1 Be5 Qc1 Ra1 Qe3 Rxd1 Rxd1 Re8 Bxe5 Qxe5 Qg3 Re7 Qxe5 Rxe5 Rd4 Re7 Kf2 f6 Kf3 Nf7 Kf4 Ne5 Bh3 Rd7 Be6+ Kg7 Bxd7 Nxd7 Rc4 c5 dxc6 Ne5 c7 Nd3+ Ke3 Ne5 c8=Q Kh6 Rc7 Kg5 Kd2 Ng4 Rc5+ Ne5 Kc2 bxc5 Qxc5 Kf4 Qxe5+,-1,False
d4 d5 Nf3 e6 c4 Nf6 Nc3 Be7 Bf4 O-O e3 b6 cxd5 Nxd5 Nxd5 exd5 Bd3 c5 O-O Nc6 dxc5 bxc5 Rc1 Be6 b3 Qb6 Qc2 h6 Bh7+ Kh8 Bf5 Bf6 Bxe6 fxe6 Qg6 Ne7 Qh5 Ng8 Be5 Bxe5 Nxe5 Nf6 Ng6+ Kg8 Qh3 Rfe8 Qg3 Rac8 Rfd1 Qc7 Qxc7 Rxc7 Nf4 Kf7 Nd3 Rec8 Ne5+ Ke7 f3 Ne8 Kf2 Nd6 Rc2 Kf6 Nd3 c4 Nf4 cxb3 Rxc7 Rxc7 axb3 Rc2+ Kg1 Nf5 e4 Ne3 Re1 d4 Re2 Rc1+ Kf2 g5 Nd3 Rc3 Ne1 Rxb3 Rd2 Ke5 Ke2 Rc3 Nd3+ Kf6 Ra2 e5 f4 gxf4 Ra6+ Kg5 Nxe5 Rc2+ Kd3 Ng4 Nf3+ Kh5 Kxc2 Ne3+ Kd3 Nxg2 Ra5+ Kg4 Rg5+ hxg5 Ne5+ Kh4 Nf3+,1,True
d4 Nf6 g4 Nxg4 e4 Nf6 e5 Ng8 f4 d5 Nf3 Bg4 c4 e6 Nc3 Nc6 cxd5 Bxf3 Qxf3 Nxd4 Qd3 Qh4+ Kd1 Nf5 Qb5+ c6 Qxb7 Rd8 Qxc6+ Ke7 b3 f6 Qxe6#,-1,False
e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Nf3 b6 h3 Bb7 Bc4 e6 Qe2 Be7 Bg5 O-O O-O-O h6 Bxf6 Bxf6 Rhg1 Nc6 d5 exd5 Bxd5 Qc8 Ne4 Be7 g4 Na5 g5 h5 g6 Bxd5 Rxd5 Qe6 Re5 Qxa2 Rxe7 Nc4 gxf7+ Kh8 Qxc4 Qxc4 Ne5 Qc6 Nxc6 Rxf7 Rxf7 Rg8 Ne7 g6 Nxg8 Kxg8 Rd7 Kf8 Rxg6 Ke8 Rxc7 Kd8 Rxa7 Kc8 Rg8#,1,True
Nh3 d5 g3 Bxh3 Bxh3 Nf6 Bg2 g6 c4 Bg7 cxd5 O-O Nc3 Nbd7 d6 Nb6 dxe7 Qc8 Bxb7 Qxb7 exf8=Q+ Rxf8 O-O Re8 d3 Qc8 e4 Qh3 Qf3 Ng4 Qg2 Qh5 h3 Ne5 g4 Qh4 d4 Nec4 Be3 Qd8 b3 Nxe3 fxe3 c5 Rad1 cxd4 exd4 Bxd4+ Kh1 Qd6 Qf3 Qe5 Qxf7+ Kh8 Ne2 Qxe4+ Qf3 Qxe2 Qxe2 Rxe2 Rxd4 Rxa2 Rf7 Kg8 Rb7 Ra1+ Kh2 Ra2+ Kg3 Rd2 Rxd2,-1,False
d4 g5 Bxg5 Bg7 Nc3 c5 dxc5 Qa5 Nf3 Na6 e4 Nxc5 Bd2 Qd8 Bc4 d6 O-O Nf6 e5 dxe5 Nxe5 O-O Be3 Qc7 Bf4 Qb6 Rb1 Ne6 Be3 Qc7 f4 Rd8 Qf3 a6 a3 b5 Ba2 Bb7 Qh3 Bc8 Nxf7 Kxf7 f5 Kg8 Bxe6+ Bxe6 fxe6 Kh8 Rf5 Qc6 Rg5 Rg8 Rf1 Ne4 Rh5 Nf6 Rxf6,-1,False
g3 d5 d4 e6 c4 Nf6 Nc3 Be7 Bg2 O-O cxd5 c6 dxe6 Bxe6 Nf3 h6 O-O Nbd7 Ne1 Re8 Nd3 Nb6 Nf4 Bd7 Re1 Bf8 e4 Bg4 f3 Bc8 e5 Nfd5 Nfxd5 Nxd5 Nxd5 Qxd5 f4 Qd7 Be3 Rd8 Be4 Qe8 Qc2 Be6 f5 Bd5 f6 Kh8 fxg7+ Bxg7 Bxd5 Rxd5 Qf2 Rad8 Rf1 c5 Qxf7 Qxf7 Bf4 cxd4 Rf2 Qd7 e6 Qxe6 Re1 Qb6 Re7 d3 Be5 Bxe5,-1,True
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O f3 c5 d5 e6 Ng3 exd5 cxd5 Nbd7 a4 h5 Be2 h4 Nf1 Nh7 Ne3 f5 O-O f4 Nc4 Ne5 Kh1 h3 g3 Nxc4 Bxc4 Be5 gxf4 Bxf4 Bxf4 Rxf4 Qd2 Qg5 Ne2 Rxf3 Qxg5 Nxg5 Rg1 Nxe4 Rxg6+ Kf7 Rg3 Nxg3+ Nxg3 Bg4 Be2 Rf4 Bxg4 Rxg4 Rf1+ Kg6 Nf5 Re8 Nxd6 Re2 Nf5 Rgg2 Nh4+ Kh5 Nf3 Kg4 d6 Re6 d7 Rd6 Ne5+ Kh5 Rf5+ Rg5 Rf1 Rxe5 Rf8 Re1+ Rf1 Rxf1#,1,False
d4 b6 Nf3 Bb7 Nc3 f5 e4 fxe4 Ne5 Nf6 Bg5 e6 Bb5 Be7 Qe2 O-O O-O-O Nc6 f3 exf3 gxf3 Nxe5 dxe5 Nd5 Bd2 Bg5 Rhg1 Nxc3 bxc3 Bxd2+ Rxd2 Bxf3 Qe3 Qe7 Rxd7 Qa3+ Kb1 g6 Qh6 Rf7 Rxf7 Kxf7 Qxh7+ Kf8 Qh8+ Ke7 Qf6#,1,True
d4 d5 Bf4 e6 e3 Bd6 Nf3 Bxf4 exf4 Qd6 g3 c5 dxc5 Qxc5 Qd4 Qxd4 Nxd4 Bd7 Nd2 Nc6 N2f3 Nf6 c3 O-O-O Bg2 Nxd4 Nxd4 Kb8 O-O Rhe8 Rfe1 Bc8 h3 Nd7 Re2 Nb6 Rae1 g6 Nf3 Nc4 b3 Nd6 Ng5 h6 Nf3 Re7 Nd4 Rc7 Re3 Bd7 Ne2 Rdc8 g4 Bb5 Nd4 Rxc3 f5 Rxe3 Rxe3 gxf5 gxf5 Nxf5 Nxf5 exf5 Bxd5 Rc1+ Kg2 Bc6 Bxc6 Rxc6 Re7 Rc2 Rxf7 Rxa2 Rxf5 Rb2 Rf3 a5 Kg3 b5 Kh4 a4 bxa4 bxa4 Ra3 Rxf2 Rxa4 Rf6 Kh5 Kc7 Rg4 Kd7 Rg6 Rxg6 Kxg6 Ke7 Kxh6 Kf7 h4 Kg8 Kg6 Kh8 h5 Kg8 h6 Kh8 h7,0,False
c4 e6 Nc3 d5 cxd5 exd5 d3 c6 e4 Nf6 Nf3 Be7 Be2 O-O O-O Re8 e5 Nfd7 d4 Nf8 Bd3 Ng6 h3 Be6 Re1 Nd7 Ne2 Nc5 dxc5 Bxc5 Ned4 Qb6 Be3 Qxb2 Rb1 Qxa2 Nxe6 Bxe3 Rxe3 Rxe6 Bf5 Re7 e6 fxe6 Bxg6 hxg6 Qe1 Rae8 Ne5 Qc2 Rc1 Qf5 Rf3 Qh5 Rg3 g5 Qe3 Rf8 Rxg5 Qh6 Qg3 Rf6 f4 a5 Ng4 Qxg5 fxg5 Rf5 Ne5 g6 Rf1 Kg7 Rxf5 exf5 Nf3 a4 Qd6 Rf7 Ne5 Kg8 Qxg6+ Rg7 Qe8+ Kh7 g6+ Kh6 Qh8+ Kg5 Qxg7 Kf4 Qe7 a3 g7 a2 Nd3+ Kg3 Qe5+ Kh4 Qf4+ Kh5 Qxf5+ Kh6 Qf6+ Kh7 Nf4 Kg8 Qf8+ Kh7 g8=Q#,1,True
e4 e5 Nc3 Nc6 g3 g6 Bg2 Bg7 Nge2 Nge7 d3 O-O h4 d6 h5 Bg4 hxg6 fxg6 Be3 Nd4 Qd2 Bf3 Kf1 Bxg2+ Kxg2 Nf3 Qc1 h5 Ng1 Nxg1 Kxg1 Qd7 Kg2 Rf7 Qd1 Raf8 Qe2 c6 Raf1 d5 Nd1 Nc8 Bc5 Re8 f3 b6 Be3 Ref8 Nf2 Nd6 Nh3 Re8 Ng5 Rff8 g4 hxg4 fxg4 Rxf1 Rxf1 Rf8 Rxf8+ Bxf8 Qf3 d4 Bd2 Bg7 Nh3 Nf7 g5 Qe6 Nf2 c5 b3 Qe7 Qg4 Nd8 Qc8 Kf7 Ng4 Ke8 Qa8 Qd7 Nf2 Kf7 Nh1 Nc6 Nf2 Bf8 a4 Be7 Kf1 Qc7 Qh8 Bf8 Qh7+ Bg7 Qh3 Qe7 Qf3+ Ke8 Ng4 Qe6 Qg3 Ne7 Kg2 Nc8 Qh3 Nd6 Nf6+ Bxf6 Qxe6+ Be7 Be1 Nf7 Bg3 Kf8 Qxg6 Nxg5 Bxe5 Nf7 Bg7+ Ke8 Bf6 Bf8 e5 Kd7 Qxf7+,1,True
d4 d5 Nf3 Nf6 Bf4 e6 e3 c5 Nbd2 Nc6 Bb5 Qb6 Bxc6+ bxc6 O-O Ba6 c4 cxd4 exd4 Be7 b3 O-O Re1 Rfd8 Rc1 c5 Be5 Rac8 dxc5 Bxc5 Bg3 dxc4 bxc4 Qa5 Qc2 Ba3 Rcd1 Qb4 Bh4 Bxc4 Bxf6 gxf6 Ne4 Rxd1 Rxd1 Qb2 Qa4 Bd5 Nxf6+ Qxf6 Qxa3 Rc3 Qxa7 Bxf3 gxf3 Rxf3 Kh1 Rf5 Rg1+ Rg5 Qb8+ Kg7 Rxg5+ Qxg5 Qg3 Qxg3 hxg3 Kf6 Kg2 Ke5 Kf3 Kd5 Kf4 f6 g4 h6 Kg3 Kc4 Kh4 f5 gxf5 exf5 Kh5 Kd3 a4 f4 a5 Ke2 a6 Kxf2 a7 Kg3 a8=Q f3 Qb8+ Kg2 Qb7 Kf2 Qb2+ Kg3 Qe5+,1,True
g3 h5 Nf3 h4 Nxh4 e5 d4 exd4 Nf3 c5 c3 dxc3 Nxc3 Nc6 Bg2 Nge7 O-O g6 Nb5 d5 Bf4 Rb8 Nd6+ Kd7 Nxf7 Rg8 Nxd8,1,True
Nh3 d5 g3 Bxh3 Bxh3 h5 c4 dxc4 Qa4+ c6 Qxc4 e6 Nc3 Nf6 d4 Nbd7 Bf4 Nb6 Qd3 Nbd5 Bd2 Nxc3 Bxc3 Qd5 O-O h4 Bg2 Qh5 Rfd1 hxg3 hxg3 Bd6 e4 Ng4 e5 Be7 Qf3 O-O-O Rac1 Rh6 Bd2 Rh7 Rxc6+ Kd7 Rc7+ Ke8 Rxe7+ Kxe7 Bb4+ Ke8 Qxb7 Nxe5 Rc1 Nd7 Qc7 Qh2+ Kf1 Qh6 Qd6 Qxc1+ Ke2 Qc2+ Ke3 Qc1+ Kd3 Qg5 Bc6 Rh8 f4 Qf6 Kc4,-1,False
e4 e6 Nc3 d5 d4 dxe4 Nxe4 Nd7 Bd3 Ngf6 Nf3 Be7 Ng3 O-O O-O c5 Re1 b6 d5 Nxd5 c4 N5f6 Bc2 Bb7 Qe2 Qc7 Bg5 Rfe8 Bd2 h6 Bc3 Rad8 Ne5 Bd6 Nxd7 Nxd7 Nh5 e5 Qg4 g5 Bg6 Re6 Ng3 Rxg6 Nf5 Nf6 Nxd6 Qxd6 Qg3 Qc6 Bxe5 Ne4 f3 Nxg3 hxg3 Rgd6 Re2 Re6 Rae1 Rde8 f4 f6 f5 Rxe5 Rxe5 Rxe5 Re2 Re3 Rf2 Re1+ Kh2 Qe4 Rd2 Re2 Rd8+ Kf7 Rd7+ Ke8,-1,True
c4 e6 Nc3 d5 Nf3 Be7 e3 Nf6 b3 O-O Bb2 b6 cxd5 Nxd5 Nxd5 exd5 Qc2 c5 Bd3 h6 Bh7+ Kh8 g4 Nc6 g5 d4 gxh6 g6 Bxg6 fxg6 Qxg6 Bf6 Ng5 Qe7 Rg1 Ne5 Qe4 Bb7 Qc2 Bxg5,-1,True
d4 Nf6 c4 e6 Nc3 d5 cxd5 exd5 Bg5 c6 e3 Be7 Bd3 Nbd7 Qc2 O-O Nge2 Re8 O-O Nf8 Rad1 Ng6 f3 h6 Bxf6 Bxf6 Bxg6 fxg6 e4 Kh7 e5 Bg5 f4 Bf5 Qd2 Bh4 h3 h5 Qe3 Qd7 Ng3 Bxg3 Qxg3 Rac8 Qe3 b6 Kh2 Qe6 Rg1 Red8 Qe2 c5 g4 Be4 gxh5 cxd4 hxg6+ Kg8 Rxd4 Rf8 Qh5 Rxf4 Qh7+ Kf8 Qh8+ Qg8 Qxg8+ Kxg8 e6 Rf5 Nxe4 dxe4 Rxe4 Re8 Rge1 Rf6 e7 Rxg6 Rd4 Rf6 Rd8 Kf7 Rxe8 Kxe8 Re2 Rf7 Rg2 Rxe7 Kg3 Kf7 Kh2 Ke8 Rc2 Rf7 Rf2 Rxf2+ Kg3 Rxb2 a4 Ra2 a5 Rb2 axb6 Rxb6 Kg4 Rb5 h4 Rb6 h5 a5 Kg5 a4 h6 Rxh6 Kf5 Rb6 Ke4 a3 Kd4 a2 Kc5 a1=Q Kxb6 Qb1+ Kc6 Qc1+ Kd5 Qe1 Kc4 Qe2+ Kd4 Qe1 Kc5 Qd1 Kc4,0,False
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Bb7 d4 Re8 Nbd2 Bf8 a3 g6 Bc2 Bg7 Nb3 a5 d5 Nb8 a4 bxa4 Rxa4 c6 c4 Nbd7 Bd2 Nb6 Nxa5 Nxa4 Nxb7 Qb6 Bxa4 cxd5 Bxe8 Qxb7 Bb5 dxc4 Bxc4 Nxe4 Bxf7+ Kxf7 Rxe4 h6 Bc3 Qxe4 Qxd6 Ra1+,-1,True
e4 e6 d4 d5 e5 c5 c3 Qb6 Nf3 Bd7 a3 cxd4 Nxd4 Bb5 Bxb5+ Nc6 Qa4 Ne7 Be3 Qc7 Nd2 a6 O-O Rc8 Be2 Ng6 f4 Be7 Nxc6 bxc6 Nf3 O-O c4 c5 cxd5 exd5 f5 Nxe5 Bf4 Nxf3+ Bxf3 Qb6 Bxd5 Qxb2 Kh1 Bf6 Qc4 Rfe8 Rab1 Qc3 Qxc3 Bxc3 Rfd1 Red8 g3 Bd4 Bc4 a5 a4 h6 Bb5 Kf8 Rbc1 Ke7 Rc4 Kf6 Re1 Kxf5 Kg2 g5 Rf1 gxf4 Rxf4+ Ke6 Rf3 f5 Rc2 Ke5 Re2+ Kd5 Rxf5+ Kd6 Rh5 Kc7 Rxh6 Rd6 Rh7+ Kb8 Ree7 Rb6 Rd7 Be3 Bc4 Bd4 Bd5 Re8 Rb7+ Rxb7 Rxb7+ Kc8 Rb2 Re2+ Rxe2 c4 Re4 c3 Bc4 c2 Re1 c1=Q Rxc1 Be3 Rc2 Kd8 Bd3 Bf4 Be4 Bd2 Rc5 Bb4 Rd5+ Ke7 Bd3 Ke6 Bc4 Kf6 Rb5 Ke7 Rxa5 Kd6 Rb5 Ba5 Rxa5,1,True
g3 d5 Bg2 e6 Nh3 Nf6 O-O Bc5 d4 Bb6 c3 c5 e3 cxd4 exd4 Nc6 Nf4 h5 Nd3 h4 Bg5 hxg3 hxg3 Qd6 Nd2 Ne4 Nxe4 dxe4 Bxe4 e5 Bg2 exd4 Re1+ Be6 Bf4 Qd8 c4 Ba5 Qg4 Bxe1 Rxe1 O-O Rxe6 fxe6 Be4 Kh8 Qh5+ Kg8 Bh7+ Kh8 Bg6+ Kg8 Qh7#,-1,False
Nf3 e6 e4 d5 d4 dxe4 Ng5 Nf6 Nc3 c5 Be3 cxd4 Bxd4 Nbd7 Bxf6 gxf6 Ngxe4 Qc7 Nb5 Qa5+ c3 Qb6 Nbd6+ Bxd6 Nxd6+ Ke7 Nc4 Qc7 Qd2 Rd8 Ne3 Ne5 Qc2 Bd7 Be2 Bc6 O-O Rg8 Rfb1 Rad8 Rf1 Rg7 Rfe1 Rdg8 Bf1 h5 Kh1 Nf3 gxf3 Bxf3+ Bg2 Rxg2 Nf5+ Kf8 Nh4 Qxh2#,-1,True
d4 Nf6 c4 e6 Nc3 c5 d5 exd5 cxd5 d6 e4 g6 Nge2 h5 Ng3 h4 Nge2 Bg7 f3 Nbd7 Bg5 Qb6 Qd2 Ne5 Ng1 h3 gxh3 c4 Be3 Qa5 f4 Nd3+ Bxd3 cxd3 Qxd3 O-O Ne2 Re8 O-O Bxh3 Rf3 b5 Rxh3 b4 Bd4 bxc3 Nxc3 Rac8 Rf1 Qb4 Kh1 Nxe4 Bxg7 Kxg7 Rg1 Nf2+ Kg2 Nxd3 Rxd3 Qxb2+ Kh3 Rxc3 Rdg3 Rh8+,1,False
d4 Nf6 g4 Nxg4 e4 d5 e5 h5 Bd3 Nh6 Nf3 e6 Rg1 Nc6 Ng5 g6 c3 Nf5 Nd2 Be7 Ndf3 Bd7 Qe2 Qc8 a4 Nd8 a5 c5 Bd2 cxd4 Nxd4 Nxd4 cxd4 Bc6 Qf3 Qd7 Nxf7 Nxf7 Bxg6 Rf8 Bh6 O-O-O Bxf8 Rxf8 Kf1 Nxe5 Qxh5 Nf3 Rg3 Nxd4 Kg1 Nf5 Bxf5 Rxf5 Rg8+ Kc7 Qg4 d4 Rg7 Qd5 Rxe7+ Kd6 f3 Kxe7 Re1 Kd6 Qg3+ Kc5 Rc1+ Kb5 Qe1 Qxf3 Qf1+ Qxf1+ Rxf1 Rxf1+ Kxf1 Kxa5 h4 Be4 h5 Bh7 Ke2 Kb4 Kd2 Kb3 Kc1 d3 h6 b5 Kd2 Kxb2 Ke3 Kc3 Kf4 d2 Ke5 d1=Q Kf6 Qd3 Kg7 Qg6+ Kh8 Qg8#,1,False
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O f3 e5 dxe5 dxe5 Qxd8 Rxd8 Nd5 Na6 Bg5 Nxd5 cxd5 Re8 Rc1 c6 Nc3 Nb4 a3 Na6 Bxa6 bxa6 dxc6 f6 Be3 Be6 Nd5 Rac8 Bxa7 Kf7 Be3 Bf8 Nb6 Rc7 O-O f5 Rfd1 f4 Bf2 g5 Nd5 Rcc8 Nb6 Rc7 b4 a5 Nd5 axb4 Nxc7 bxa3 Nxe8 Kxe8 c7 Kf7 c8=Q,-1,False
e4 d6 d4 Nf6 Nc3 e5 Nf3 Nbd7 Bc4 Be7 a4 c6 O-O O-O h3 Nxe4 Nxe4 d5 dxe5 dxe4 e6 exf3 exd7 Qxd7 Qxf3 Qd4 Bb3 Qf6 Qxf6 Bxf6 c3 Re8 Be3 Bf5 Rfd1 a6 g4 Be4 Rd7 Re7 Rad1 Rae8 Rxe7 Bxe7 Rd7 c5 Bd5 Bxd5 Rxd5 Kf8 Rd7 b5 axb5 axb5 Rc7 b4 Bxc5 Bxc5 Rxc5 bxc3 bxc3 Re1+ Kg2 g6 Rc7 Kg7 c4 Rc1 g5 Rc3 h4 Kg8 c5 Kg7 c6 Rc4 Kg3 h6 f3 h5 Rc8 Rc5 Kf4 Rc4+ Ke5 Rxh4 Kd5 Rh1 c7 Rc1 Kd6 Rd1+ Kc6 Rc1+ Kd6 Rd1+ Kc6 Rc1+ Kd6,0,True
d4 d5 Nf3 e6 c4 Nf6 Nc3 Be7 Bf4 O-O e3 b6 Qc2 Bb7 Rd1 c5 cxd5 Nxd5 dxc5 bxc5 Bc4 Nc6 Nxd5 exd5 O-O Qb6 Bd3 h6 Bh7+ Kh8 Bf5 Rfd8 b3 Bf6 Qc1 d4 exd4 cxd4 Bxh6 Ne7 Bd3 Rac8 Qf4 Kg8 Bg5 Bxf3 gxf3 Nd5 Qf5 Bxg5 Qxg5 Rd6 Kh1 Nf6 Rg1 Ne8 Qh5 Rh6 Qg4 Rd8 Rde1 Qd6 Rxe8+ Qf8 Qxg7#,1,True
Nf3 d5 d4 e6 c4 Nf6 Nc3 Be7 Bf4 O-O e3 b6 Qc2 c5 Rd1 Bb7 cxd5 Nxd5 Nxd5 exd5 Bd3 h6 O-O Nc6 Qb1 cxd4 Nxd4 Bf6 Nxc6 Bxc6 b3 Qe7 Be2 Rfd8 Bf3 Bb7 Rd2 d4 Bxb7 Qxb7 Rfd1 dxe3 Rxd8+ Rxd8 Rxd8+ Bxd8 Bxe3 Qd5 g3 Bf6 Qc2 h5 Qc4 Qxc4 bxc4 g6 Kg2 Kf8 Kf3 Ke8 Ke4 Kd7 Kd5 Be7 c5 bxc5 Bxc5 Bxc5 Kxc5 Kc7 a4 Kd7 h4 Kc7 f3 Kd7 g4 Kc7 gxh5 gxh5 Kd5 Kd7 Ke5 Kc6 Kf5 Kc5 Kg5 Kb4 Kxh5 Kxa4 Kg5 Kb3 h5 a5 h6 a4 h7 f6+ Kxf6 a3 h8=Q Ka2 Kf5 Kb1 Qc3 a2 Ke4 a1=Q Qxa1+ Kxa1 f4 Kb2 f5 Kc3 f6 Kc4 f7 Kc5 f8=Q+,1,True
